Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Excitation source (nm),Temp. (K),Int. quantum efficiency (%),Formula
18.95,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,273.965,111.15,0.315,110.835,588.0122749,256.2885,0.75982,255.52868,1768.725,720,0.925,719.075,52.01975,41.28,0,41.28,96,72,0.01,71.99,218.2727148,163.416648,0.028351925,163.3882961,350,298,13.7,Sr2.925ScP3O12Eu0.005Mn0.02
5,3,0.1,2.9,116,63,3,60,262.848,151.964,6.94,145.024,710,185,60,125,6.96,3.44,0,3.44,15,6,1,5,37.62142896,13.618054,5.391714761,8.226339239,68.6,24,0.3,23.7,143.8168,47.997,0.694,47.303,497,180,14.5,165.5,12.758,10.32,0,10.32,23.9,18,0.1,17.9,53.67901614,40.854162,0.539171476,40.31499052,397,298,13.8,Ca0.8TiO3Li0.1Eu0.1
42,26,0.05,25.95,163,63,8,55,377.920232,151.964,15.999,135.965,720,195,60,135,7.73,3.44,0,3.44,18,6,2,4,41.4651802,13.618054,5.5769,8.041154,574.15,208,3.15,204.85,1205.845812,415.974,7.5982,408.3758,3990.25,1560,9.25,1550.75,112.73,89.44,0,89.44,208,156,0.1,155.9,477.0264231,354.069404,0.28351925,353.7858848,318,298,14,Ca7.95La2P6O26Eu0.05
18.93,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,273.075,110.01,0.315,109.695,585.9330553,253.6599,0.75982,252.90008,1764.125,720,0.925,719.075,52.00675,41.28,0,41.28,96.01,72,0.01,71.99,218.176209,163.416648,0.028351925,163.3882961,350,298,14,Sr2.895ScP3O12Eu0.005Mn0.03
124.005,55,0.005,54.995,106,63,3,60,239.9705385,151.964,6.94,145.024,700,185,65,120,6.63,3.04,0,3.04,13,5,1,4,37.69515336,14.53413,5.391714761,9.142415239,1288.315,507,0.315,506.685,2628.108822,1052.280002,0.75982,1051.520182,13430.925,4875,0.925,4874.075,259.75,167.2,0,167.2,440.01,275,0.01,274.99,1207.58784,799.37715,0.028351925,799.3487981,450,298,14,Ca18Li12Al39N55Eu0.005
4.925,3,0.15,2.85,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.2297142,13.618054,5.670385,7.947669,70.95,24,9.45,14.55,149.71905,47.997,22.7946,25.2024,487.25,180,27.75,152.25,12.635,10.32,0,10.32,23.85,18,0.3,17.7,53.27053503,40.854162,0.85055775,40.00360425,397,298,14.1,Ca0.775TiO3Eu0.15
18.87,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,270.405,106.59,0.315,106.275,579.6953966,245.7741,0.75982,245.01428,1750.325,720,0.925,719.075,51.96775,41.28,0,41.28,96.04,72,0.01,71.99,217.8866915,163.416648,0.028351925,163.3882961,350,298,14.3,Sr2.805ScP3O12Eu0.005Mn0.06
19.02,12,0.02,11.98,168,83,8,75,405.0284,208.9804,15.999,192.9814,515,185,60,125,7.24,3.44,0,3.44,17,6,2,4,34.725638,13.618054,5.670385,7.947669,471.26,332,1.26,330.74,1115.20388,835.9216,3.03928,832.88232,1693.7,720,3.7,716.3,54.58,41.28,0,41.28,104.04,72,0.04,71.96,217.1271687,163.416648,0.1134077,163.3032403,393,298,14.5,Bi4Si3O12Eu0.02
18.91,12,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,272.185,108.87,0.315,108.555,583.8538358,251.0313,0.75982,250.27148,1759.525,720,0.925,719.075,51.99375,41.28,0,41.28,96.02,72,0.01,71.99,218.0797032,163.416648,0.028351925,163.3882961,350,298,14.8,Sr2.865ScP3O12Eu0.005Mn0.04
7.12,4,0.12,3.88,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669,111.56,39,7.56,31.44,238.1970585,88.90584,18.23568,70.67016,747.2,240,22.2,217.8,17.59,13.76,0,13.76,32.24,24,0.24,23.76,73.4688458,54.472216,0.6804462,53.7917698,272,298,15,CaYAlO4Eu0.12
6,4,0.05,3.95,176,74,8,66,414.8707693,183.84,15.999,167.841,740,185,60,125,7.07,3.44,0,3.44,17,6,1,5,38.4047009,13.618054,5.1390767,8.4789773,127.7,74,0.55,73.45,292.6538885,183.84,1.149488464,182.6905115,555.25,240,9,231,16.4065,13.76,0,13.76,31.95,24,0.05,23.95,68.37855877,54.472216,0.256953835,54.21526217,247,298,15,Na0.05Ca0.9WO4Eu0.05
14,8,0.03,7.97,185,63,14,49,430.91847,151.964,28.085,123.879,705,195,100,95,8.54,2.96,0,2.96,22,7,2,5,41.572788,11.81381,5.5769,6.23691,362.18,169.29,1.89,167.4,809.6621659,412.5492459,4.55892,407.9903259,1719.7,800,5.55,794.45,30.667,20.64,0,20.64,71.97,48,0.06,47.94,127.7307606,82.88008,0.17011155,82.70996845,450,298,15.11,La2.97BrSi2S8Eu0.03
22,13,0.35,12.65,153,63,5,58,357.75647,151.964,10.81,141.154,705,195,60,135,7.58,3.44,0,3.44,16,6,2,4,39.2765132,13.618054,5.5769,8.041154,218.1,104,20,84,467.2109555,207.987,40.078,167.909,1746.5,780,64.75,715.25,60.715,44.72,0,44.72,103.65,78,0.7,77.3,246.84361,177.034702,1.98463475,175.0500673,395,298,15.6,CaLa0.65B7O13Eu0.35
18.79,11,0.07,10.93,212,74,8,66,512.1197693,183.84,15.999,167.841,775,215,60,155,6.96,3.44,0,3.44,17,6,1,5,37.5032097,13.618054,5.1390767,8.4789773,470.73,208.32,4.41,203.91,1111.142459,510.85644,10.63748,500.21896,2102.75,799.8,12.95,786.85,46.4108,37.84,0,37.84,87.58,66,0.14,65.86,195.5891244,149.798594,0.39692695,149.4016671,335,298,15.8,Ba3.72Na2W2O11Eu0.07
21.005,12,0.005,11.995,189,63,8,55,441.2792432,151.964,15.999,135.965,800,215,50,165,11.43,3.98,0,3.98,24,7,2,5,56.291866,17.42282,5.211664,12.211156,376.315,117,0.315,116.685,837.3727432,274.654,0.75982,273.89418,2070.925,720,0.925,719.075,56.4,41.28,0,41.28,104.01,72,0.01,71.99,234.3979769,163.416648,0.028351925,163.3882961,350,298,15.9,Ba2Y3Si3O12FEu0.005
22,13,0.08,12.92,153,63,5,58,357.75647,151.964,10.81,141.154,705,195,60,135,7.58,3.44,0,3.44,16,6,2,4,39.2765132,13.618054,5.5769,8.041154,216.48,104,5.04,98.96,463.6851524,207.987,12.15712,195.82988,1749.2,780,14.8,765.2,61.012,44.72,0,44.72,103.92,78,0.16,77.84,246.818369,177.034702,0.4536308,176.5810712,395,298,16.1,CaLa0.92B7O13Eu0.08
19.9,12,0.1,11.9,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,218.1,96,6.3,89.7,449.9956282,191.988,15.1964,176.7916,1866.5,720,18.5,701.5,53.088,41.28,0,41.28,95.6,72,0.2,71.8,222.6716566,163.416648,0.5670385,162.8496095,394,298,16.9,Na3Sc1.8P3O12Eu0.1
7.03,4,0.03,3.97,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669,105.89,39,1.89,37.11,224.5202985,88.90584,4.55892,84.34692,730.55,240,5.55,234.45,17.59,13.76,0,13.76,32.06,24,0.06,23.94,72.95851115,54.472216,0.17011155,54.30210445,272,298,17,CaYAlO4Eu0.03
7.11,4,0.11,3.89,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669,110.93,39,6.93,32.07,236.6774185,88.90584,16.71604,72.1898,745.35,240,20.35,219.65,17.59,13.76,0,13.76,32.22,24,0.22,23.78,73.41214195,54.472216,0.62374235,53.84847365,272,298,17,CaYAlO4Eu0.11
7,2,0.05,1.95,112,63,7,56,250.133,151.964,14.007,137.957,600,185,60,125,9.38,3.44,0,3.44,19,6,2,4,48.0874072,14.53413,5.670385,8.863745,80.15,28,3.15,24.85,161.8543,56.17,7.5982,48.5718,650.25,220,9.25,210.75,17.71,6.88,0,6.88,32,12,0.1,11.9,78.69875069,29.06826,0.28351925,28.78474075,350,298,17,Ca0.95Si2O2N2Eu0.05
14,8,0.06,7.94,185,63,14,49,430.91847,151.964,28.085,123.879,705,195,100,95,8.54,2.96,0,2.96,22,7,2,5,41.572788,11.81381,5.5769,6.23691,362.36,167.58,3.78,163.8,810.0539218,408.3820818,9.11784,399.2642418,1719.4,800,11.1,788.9,30.634,20.64,0,20.64,71.94,48,0.12,47.88,127.7335651,82.88008,0.3402231,82.5398569,450,298,17.14,La2.94BrSi2S8Eu0.06
45.5,28,0.04,27.96,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,690,340.48,2.52,337.96,1492.399594,785.0752,6.07856,778.99664,4404.4,1792,7.4,1784.6,122.127,96.32,0,96.32,224,168,0.08,167.92,517.434492,381.305512,0.2268154,381.0786966,430,298,17.34,Sr8.96Mg1.5P7O28Eu0.04
20.08,12,0.08,11.92,155,63,8,55,347.3522693,151.964,15.999,135.965,875,185,60,125,8.65,3.44,0,3.44,28,12,1,11,46.6810569,13.618054,5.1390767,8.4789773,280.32,96,5.04,90.96,589.5083308,191.988,12.15712,179.83088,1949.8,720,14.8,705.2,52.3944,41.28,0,41.28,116.08,72,0.16,71.84,220.1846986,163.416648,0.4536308,162.9630172,365,298,17.4,Ca1.92Na1.08Zn2V3O12Eu0.08
7.05,4,0.05,3.95,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669,107.15,39,3.15,35.85,227.5595785,88.90584,7.5982,81.30764,734.25,240,9.25,230.75,17.59,13.76,0,13.76,32.1,24,0.1,23.9,73.07191885,54.472216,0.28351925,54.18869675,272,298,18,CaYAlO4Eu0.05
7.1,4,0.1,3.9,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669,110.3,39,6.3,32.7,235.1577785,88.90584,15.1964,73.70944,743.5,240,18.5,221.5,17.59,13.76,0,13.76,32.2,24,0.2,23.8,73.3554381,54.472216,0.5670385,53.9051775,272,298,18,CaYAlO4Eu0.1
21.18,12,0.03,11.97,208,63,8,55,472.3888184,151.964,15.999,135.965,1095,200,50,150,14.26,3.98,0,3.98,33,7,1,6,71.6831669,17.42282,5.1390767,12.2837433,319.64,114,1.89,112.11,691.462925,262.86,4.55892,258.30108,2056.55,720,5.55,714.45,57.0625,41.28,0,41.28,105.11,72,0.06,71.94,242.0256786,163.416648,0.17011155,163.2465365,365,298,18.3,Sr3NaYP3O12FEu0.03Mn0.15
14,8,0.15,7.85,185,63,14,49,430.91847,151.964,28.085,123.879,705,195,100,95,8.54,2.96,0,2.96,22,7,2,5,41.572788,11.81381,5.5769,6.23691,362.9,162.45,9.45,153,811.2291895,395.8805895,22.7946,373.0859895,1718.5,800,27.75,772.25,30.535,20.64,0,20.64,71.85,48,0.3,47.7,127.7419788,82.88008,0.85055775,82.02952225,450,298,18.31,La2.85BrSi2S8Eu0.15
5,3,0.2,2.8,116,63,3,60,262.848,151.964,6.94,145.024,710,185,60,125,6.96,3.44,0,3.44,15,6,1,5,37.62142896,13.618054,5.391714761,8.226339239,71.2,24,0.6,23.4,151.6916,47.997,1.388,46.609,494,180,29,151,12.656,10.32,0,10.32,23.8,18,0.2,17.8,53.56259507,40.854162,1.078342952,39.77581905,397,298,18.5,Ca0.6TiO3Li0.2Eu0.2
21.07,12,0.02,11.98,188,65,8,57,433.390112,158.92535,15.999,142.92635,800,185,60,125,9.79,3.44,0,3.44,24,7,2,5,54.7197102,13.618054,5.670385,7.947669,262.51,100,1.26,98.74,531.7348335,200.39,3.03928,197.35072,2032.45,900,3.7,896.3,56.01,41.28,0,41.28,104.14,72,0.04,71.96,238.8167097,163.416648,0.1134077,163.3032403,400,298,18.5,Ca5P3O12ClEu0.02Tb0.05
10,6,0.09,5.91,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,179.47,59.2,5.67,53.53,392.55974,147.072,13.67676,133.39524,1037.45,523.8,16.65,507.15,25.342,20.64,0,20.64,48,36,0.18,35.82,107.7176503,81.708324,0.51033465,81.19798935,393,298,18.7,Ca2.91Mo0.2W0.8O6Eu0.09
22,13,0.15,12.85,153,63,5,58,357.75647,151.964,10.81,141.154,705,195,60,135,7.58,3.44,0,3.44,16,6,2,4,39.2765132,13.618054,5.5769,8.041154,216.9,104,9.45,94.55,464.5992495,207.987,22.7946,185.1924,1748.5,780,27.75,752.25,60.935,44.72,0,44.72,103.85,78,0.3,77.7,246.824913,177.034702,0.85055775,176.1841443,395,298,18.9,CaLa0.85B7O13Eu0.15
14,8,0.12,7.88,185,63,14,49,430.91847,151.964,28.085,123.879,705,195,100,95,8.54,2.96,0,2.96,22,7,2,5,41.572788,11.81381,5.5769,6.23691,362.72,164.16,7.56,156.6,810.8374336,400.0477536,18.23568,381.8120736,1718.8,800,22.2,777.8,30.568,20.64,0,20.64,71.88,48,0.24,47.76,127.7391742,82.88008,0.6804462,82.1996338,450,298,18.96,La2.88BrSi2S8Eu0.12
6,3,0.01,2.99,203,63,16,47,474.351,151.964,32.06,119.904,835,215,100,115,6.07,2.58,0,2.58,24,12,2,10,36.3311252,10.36001,5.211664,5.148346,177.47,72.24,0.63,71.61,401.56547,177.15183,1.51964,175.63219,854.2,300,1.85,298.15,11.2031,7.74,0,7.74,34,18,0.02,17.98,51.24038645,31.08003,0.05670385,31.02332615,440,298,19,Ba1.29Sr0.7ZnS3Eu0.01
45,28,0.14,27.86,164,63,8,55,379.130762,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454,573.02,224,8.82,215.18,1181.270374,447.972,21.27496,426.69704,4185.7,1680,25.9,1654.1,121.63,96.32,0,96.32,223,168,0.28,167.72,515.207323,381.305512,0.7938539,380.5116581,320,298,19,Ca8.86CeP7O28Eu0.14
20,12,0.1,11.9,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669,257.1,96,6.3,89.7,541.308657,191.988,15.1964,176.7916,1853.5,720,18.5,701.5,53.229,41.28,0,41.28,96,72,0.2,71.8,219.2209558,163.416648,0.5670385,162.8496095,370,298,19,Y2Mg1.9Al2Si2O12Eu0.1
10.05,6,0.05,5.95,217,74,3,71,521.95347,183.84,6.94,176.9,870,195,60,135,8.53,3.44,0,3.44,20,6,1,5,45.76731876,13.618054,5.391714761,8.226339239,197.15,74,3,71,457.58267,183.84,6.94,176.9,994.25,360,9.25,350.75,25.73,20.64,0,20.64,48.1,36,0.1,35.9,108.470723,81.708324,0.28351925,81.42480475,463,298,19,LiLaMgWO6Eu0.05
10.5,6,0.5,5.5,217,74,3,71,521.95347,183.84,6.94,176.9,870,195,60,135,8.53,3.44,0,3.44,20,6,1,5,45.76731876,13.618054,5.391714761,8.226339239,225.5,74,3,71,525.96647,183.84,6.94,176.9,1077.5,360,92.5,267.5,25.73,20.64,0,20.64,49,36,1,35,111.0223963,81.708324,2.8351925,78.8731315,463,298,19,LiLaMgWO6Eu0.5
41,24,0.09,23.91,162,63,8,55,378.330908,151.964,15.999,135.965,730,215,60,155,7.59,3.44,0,3.44,17,6,2,4,39.213276,13.618054,5.211664,8.40639,822.63,498.96,5.67,493.29,1879.658146,1223.58357,13.67676,1209.90681,4352.3,1915.65,16.65,1899,104.6099,82.56,0,82.56,192,144,0.18,143.82,435.8126349,326.833296,0.51033465,326.3229614,330,298,19.3,Ba8.91Sc2Si6O24Eu0.09
5,3,0.15,2.85,116,63,3,60,262.848,151.964,6.94,145.024,710,185,60,125,6.96,3.44,0,3.44,15,6,1,5,37.62142896,13.618054,5.391714761,8.226339239,69.9,24,0.45,23.55,147.7542,47.997,1.041,46.956,495.5,180,21.75,158.25,12.707,10.32,0,10.32,23.85,18,0.15,17.85,53.6208056,40.854162,0.808757214,40.04540479,397,298,19.9,Ca0.7TiO3Li0.15Eu0.15
7,4,0.02,3.98,186,63,8,55,428.391044,151.964,15.999,135.965,890,215,60,155,8.78,3.44,0,3.44,23,7,2,5,46.1989592,13.618054,5.211664,8.40639,133.34,71.68,1.26,70.42,300.1422435,175.77856,3.03928,172.73928,751.7,275.2,3.7,271.5,17.5432,13.76,0,13.76,32.4,24,0.04,23.96,73.79311428,54.472216,0.1134077,54.3588083,390,298,20,Ba1.28Ca0.62SiO4Eu0.02Mn0.08
22,14,0.1,13.9,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.9,185.6,6.3,179.3,1104.68651,456.025,15.1964,440.8286,2085.5,840,18.5,821.5,59.74,48.16,0,48.16,129,84,0.2,83.8,248.1191509,190.652756,0.5670385,190.0857175,392,298,20.17,Gd2.9Zn2Nb3O14Eu0.1
22,14,0.5,13.5,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.5,160,31.5,128.5,1102.57211,393.125,75.982,317.143,2087.5,840,92.5,747.5,59.26,48.16,0,48.16,129,84,1,83,247.9273865,190.652756,2.8351925,187.8175635,392,298,20.24,Gd2.5Zn2Nb3O14Eu0.5
6.2,4,0.2,3.8,165,74,8,66,391.881,183.84,15.999,167.841,560,185,60,125,6.14,3.44,0,3.44,16,6,2,4,33.2656242,13.618054,5.670385,7.947669,138.6,74,12.6,61.4,318.3068,183.84,30.3928,153.4472,592,240,37,203,16.46,13.76,0,13.76,32.4,24,0.4,23.6,69.5834782,54.472216,1.134077,53.338139,276,298,20.3,CaWO4Eu0.2
22,14,0.2,13.8,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.8,179.2,12.6,166.6,1104.15791,440.3,30.3928,409.9072,2086,840,37,803,59.62,48.16,0,48.16,129,84,0.4,83.6,248.0712098,190.652756,1.134077,189.518679,392,298,20.41,Gd2.8Zn2Nb3O14Eu0.2
22,14,0.3,13.7,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.7,172.8,18.9,153.9,1103.62931,424.575,45.5892,378.9858,2086.5,840,55.5,784.5,59.5,48.16,0,48.16,129,84,0.6,83.4,248.0232687,190.652756,1.7011155,188.9516405,392,298,20.82,Gd2.7Zn2Nb3O14Eu0.3
14,8,0.09,7.91,185,63,14,49,430.91847,151.964,28.085,123.879,705,195,100,95,8.54,2.96,0,2.96,22,7,2,5,41.572788,11.81381,5.5769,6.23691,362.54,165.87,5.67,160.2,810.4456777,404.2149177,13.67676,390.5381577,1719.1,800,16.65,783.35,30.601,20.64,0,20.64,71.91,48,0.18,47.82,127.7363697,82.88008,0.51033465,82.36974535,450,298,20.95,La2.91BrSi2S8Eu0.09
7.08,4,0.08,3.92,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669,109.04,39,5.04,33.96,232.1184985,88.90584,12.15712,76.74872,739.8,240,14.8,225.2,17.59,13.76,0,13.76,32.16,24,0.16,23.84,73.2420304,54.472216,0.4536308,54.0185852,272,298,21,CaYAlO4Eu0.08
45,28,0.12,27.88,164,63,8,55,379.130762,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454,572.16,224,7.56,216.44,1179.032654,447.972,18.23568,429.73632,4185.6,1680,22.2,1657.8,121.65,96.32,0,96.32,223,168,0.24,167.76,515.2161784,381.305512,0.6804462,380.6250658,320,298,21,Ca8.88CeP7O28Eu0.12
21.06,12,0.02,11.98,188,65,8,57,433.390112,158.92535,15.999,142.92635,800,185,60,125,9.79,3.44,0,3.44,24,7,2,5,54.7197102,13.618054,5.670385,7.947669,261.86,100,1.26,98.74,530.14558,200.39,3.03928,197.35072,2030.7,900,3.7,896.3,56.01,41.28,0,41.28,104.12,72,0.04,71.96,238.7580717,163.416648,0.1134077,163.3032403,400,298,21,Ca5P3O12ClEu0.02Tb0.04
22,14,0.4,13.6,206,64,8,56,483.49937,157.25,15.999,141.251,705,185,60,125,7.89,3.44,0,3.44,27,12,2,10,41.591284,13.618054,5.670385,7.947669,486.6,166.4,25.2,141.2,1103.10071,408.85,60.7856,348.0644,2087,840,74,766,59.38,48.16,0,48.16,129,84,0.8,83.2,247.9753276,190.652756,2.268154,188.384602,392,298,21.07,Gd2.6Zn2Nb3O14Eu0.4
5.03,2,0.03,1.97,158,71,8,63,374.9898,174.9668,15.999,158.9678,520,185,60,125,7.02,3.44,0,3.44,16,6,2,4,35.07432,13.618054,5.425871,8.192183,175.89,142,1.89,140.11,418.55052,349.9336,4.55892,345.37468,575.55,350,5.55,344.45,11.46,6.88,0,6.88,22.06,12,0.06,11.94,48.61797155,27.236108,0.17011155,27.06599645,280,298,21.3,Lu2O2SEu0.03
20,12,0.08,11.92,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669,256.08,96,5.04,90.96,538.755477,191.988,12.15712,179.83088,1852.8,720,14.8,705.2,53.2552,41.28,0,41.28,96,72,0.16,71.84,219.2604728,163.416648,0.4536308,162.9630172,370,298,22,Y2Mg1.92Al2Si2O12Eu0.08
17,9,0.04,8.96,153,63,7,56,358.3645385,151.964,14.007,137.957,700,215,65,150,7.44,3.04,0,3.04,16,5,2,3,39.5536304,14.53413,5.211664,9.322466,258.28,109.76,2.52,107.24,568.7090185,269.16092,6.07856,263.08236,1688.8,585,7.4,577.6,40.2144,27.36,0,27.36,72,45,0.08,44.92,187.9930302,130.80717,0.2268154,130.5803546,450,298,22.3,Ba1.96AlSi5N9Eu0.04
10,6,0.09,5.91,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,179.47,59.2,5.67,53.53,392.55974,147.072,13.67676,133.39524,1037.45,523.8,16.65,507.15,25.342,20.64,0,20.64,48,36,0.18,35.82,107.7176503,81.708324,0.51033465,81.19798935,365,298,22.4,Ca2.91Mo0.2W0.8O6Eu0.09
7.07,4,0.07,3.93,143,63,8,55,323.9283785,151.964,15.999,135.965,730,185,60,125,7.27,3.44,0,3.44,16,6,2,4,37.6046226,13.618054,5.670385,7.947669,108.41,39,4.41,34.59,230.5988585,88.90584,10.63748,78.26836,737.95,240,12.95,227.05,17.59,13.76,0,13.76,32.14,24,0.14,23.86,73.18532655,54.472216,0.39692695,54.07528905,272,298,23,CaYAlO4Eu0.07
14,8,0.3,7.7,232,64,8,56,548.158252,157.25,15.999,141.251,1040,260,60,200,7.88,3.44,0,3.44,17,6,1,5,40.41899109,13.618054,3.893905548,9.724148452,266.7,64,18.9,45.1,596.641252,132.905452,45.5892,87.31625196,1631.5,480,55.5,424.5,34.05,27.52,0,27.52,63,48,0.6,47.4,141.0180113,108.944432,1.7011155,107.2433165,312,298,23.5,CsK2Gd0.7V2O8Eu0.3
13,8,0.02,7.98,206,63,14,49,488.34147,151.964,28.085,123.879,805,215,100,115,6.47,2.58,0,2.58,17,6,2,4,34.970642,10.36001,5.211664,5.148346,326.14,128,1.26,126.74,728.08068,277.81094,3.03928,274.77166,1624.4,800,3.7,796.3,27.5122,20.64,0,20.64,64,48,0.04,47.96,115.5580844,82.88008,0.1134077,82.7666723,405,298,23.73,Ba0.98La2Si2S8Eu0.02
14.258,8,0.008,7.992,161,63,8,55,356.0408753,151.964,15.999,135.965,1065,220,60,160,9.93,3.44,0,3.44,24,7,1,6,52.80203844,13.618054,4.34066354,9.27739046,170.754,64,0.504,63.496,347.1338163,127.992,1.215712,126.776288,1476.48,480,1.48,478.52,36.0375,27.52,0,27.52,65.766,48,0.016,47.984,153.5277222,108.944432,0.04536308,108.8990689,365,298,24,KNaCa2P2O8Eu0.008Mn0.25
124.005,55,0.005,54.995,106,63,3,60,239.9705385,151.964,6.94,145.024,700,185,65,120,6.63,3.04,0,3.04,13,5,1,4,37.69515336,14.53413,5.391714761,9.142415239,1288.315,507,0.315,506.685,2628.108822,1052.280002,0.75982,1051.520182,13430.925,4875,0.925,4874.075,259.75,167.2,0,167.2,440.01,275,0.01,274.99,1207.58784,799.37715,0.028351925,799.3487981,500,298,24,Ca18Li12Al39N55Eu0.005
21.15,12,0.03,11.97,208,63,8,55,472.3888184,151.964,15.999,135.965,1095,200,50,150,14.26,3.98,0,3.98,33,7,1,6,71.6831669,17.42282,5.1390767,12.2837433,318.89,114,1.89,112.11,689.8147837,262.86,4.55892,258.30108,2052.35,720,5.55,714.45,57.016,41.28,0,41.28,104.9,72,0.06,71.94,241.802658,163.416648,0.17011155,163.2465365,365,298,24.4,Sr3NaYP3O12FEu0.03Mn0.12
19.75,12,0.25,11.75,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,221.25,96,15.75,80.25,459.3034558,191.988,37.991,153.997,1846.25,720,46.25,673.75,52.68,41.28,0,41.28,95,72,0.5,71.5,221.5537674,163.416648,1.41759625,161.9990518,394,298,24.6,Na3Sc1.5P3O12Eu0.25
